Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Approx Depth AQ Time Longitude,Approx Depth AQ Time Latitude
458,1377,2020.08.17 08:00:00,2020.08.17 06:00:00,95.703%,118.0,58.0,,59.0,54.297%,14.453%,5.859%,5.859%,0.391%,1.172%,5.078%,0.391%,0.391%,0.391%,111.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.838932,37.827705
459,1379,2020.08.17 10:00:00,2020.08.17 08:00:00,94.922%,108.0,59.0,,119.0,51.953%,1.172%,9.766%,17.578%,1.172%,0.391%,1.172%,1.172%,1.172%,2.734%,105.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.818089,37.84318
460,1382,2020.08.17 12:00:00,2020.08.17 10:00:00,94.141%,100.0,73.0,,121.0,52.734%,1.953%,6.641%,2.734%,5.859%,5.859%,7.422%,1.953%,1.172%,1.172%,96.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.797246,37.858658
461,1385,2020.08.17 14:00:00,2020.08.17 12:00:00,94.922%,125.0,55.0,,115.0,66.797%,1.172%,2.734%,1.172%,1.172%,1.172%,2.734%,4.297%,1.953%,3.516%,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.776404,37.874134
462,1387,2020.08.17 16:00:00,2020.08.17 14:00:00,95.703%,113.0,55.0,,121.0,70.703%,0.391%,2.734%,8.984%,0.391%,0.391%,1.172%,1.172%,1.172%,0.391%,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.755561,37.88961
463,1389,2020.08.17 18:00:00,2020.08.17 16:00:00,92.578%,44.0,167.0,,101.0,27.734%,1.953%,8.984%,5.078%,3.516%,3.516%,7.422%,23.828%,6.641%,0.391%,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.747576,37.902805
464,1393,2020.08.17 20:00:00,2020.08.17 18:00:00,92.578%,48.0,138.0,,37.0,55.078%,1.953%,19.141%,12.891%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.752448,37.913715
465,1395,2020.08.17 22:00:00,2020.08.17 20:00:00,93.359%,68.0,99.0,,23.0,81.641%,1.953%,5.078%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,64.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75732,37.924625
466,1398,2020.08.18 00:00:00,2020.08.17 22:00:00,92.578%,46.0,143.0,,15.0,61.328%,20.703%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.762192,37.93553
467,1401,2020.08.18 02:00:00,2020.08.18 00:00:00,96.484%,80.0,87.0,,19.0,76.172%,2.734%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.734905,37.92383
468,1403,2020.08.18 04:00:00,2020.08.18 02:00:00,96.484%,88.0,70.0,,21.0,78.516%,0.391%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707618,37.91213
469,1405,2020.08.18 06:00:00,2020.08.18 04:00:00,91.016%,38.0,190.0,,91.0,29.297%,5.078%,27.734%,8.984%,3.516%,3.516%,3.516%,6.641%,0.391%,0.391%,31.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,10.672468,37.906227
470,1409,2020.08.18 08:00:00,2020.08.18 06:00:00,94.922%,20.0,307.0,,83.0,19.922%,2.734%,33.203%,8.203%,5.078%,8.984%,6.641%,8.203%,0.391%,0.391%,16.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,10.647811,37.920635
471,1411,2020.08.18 10:00:00,2020.08.18 08:00:00,93.359%,51.0,139.0,,95.0,48.828%,6.641%,5.859%,2.734%,1.953%,2.734%,5.859%,14.453%,2.734%,0.391%,47.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.6187,37.94434
472,1413,2020.08.18 12:00:00,2020.08.18 10:00:00,94.141%,45.0,155.0,,87.0,42.578%,1.172%,14.453%,3.516%,2.734%,1.953%,9.766%,14.453%,0.391%,0.391%,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.611492,37.9596
473,1417,2020.08.18 14:00:00,2020.08.18 12:00:00,92.578%,52.0,134.0,,85.0,41.797%,1.172%,5.078%,3.516%,2.734%,3.516%,25.391%,6.641%,0.391%,0.391%,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.60915,37.968468
474,1419,2020.08.18 16:00:00,2020.08.18 14:00:00,92.578%,56.0,118.0,,73.0,48.828%,0.391%,6.641%,3.516%,1.953%,2.734%,23.828%,1.953%,0.391%,0.391%,54.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.609061,37.97277
475,1421,2020.08.18 18:00:00,2020.08.18 16:00:00,90.234%,32.0,207.0,,71.0,26.172%,2.734%,7.422%,3.516%,3.516%,4.297%,40.234%,0.391%,0.391%,0.391%,27.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10.613078,37.97867
476,1425,2020.08.18 20:00:00,2020.08.18 18:00:00,95.703%,51.0,135.0,,45.0,47.266%,2.734%,20.703%,6.641%,12.891%,1.172%,0.391%,0.391%,0.391%,0.391%,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.613554,37.978233
477,1427,2020.08.18 22:00:00,2020.08.18 20:00:00,94.922%,123.0,56.0,,1.0,87.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.614031,37.9778
478,1430,2020.08.19 00:00:00,2020.08.18 22:00:00,94.141%,97.0,66.0,,17.0,69.922%,5.078%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60514,37.982258
479,1433,2020.08.19 02:00:00,2020.08.19 00:00:00,92.578%,55.0,128.0,,17.0,49.609%,16.016%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,51.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.593644,37.984463
480,1435,2020.08.19 04:00:00,2020.08.19 02:00:00,94.922%,112.0,62.0,,11.0,69.922%,14.453%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,110.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.579544,37.984413
481,1437,2020.08.19 06:00:00,2020.08.19 04:00:00,62.891%,45.0,92.0,,71.0,31.641%,1.172%,12.109%,5.859%,1.953%,1.953%,6.641%,0.391%,0.391%,0.391%,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.571009,37.98695
482,1441,2020.08.19 08:00:00,2020.08.19 06:00:00,91.016%,5.0,1158.0,,65.0,1.953%,1.172%,23.828%,21.484%,19.922%,12.109%,9.766%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,10.563018,38.001713
483,1443,2020.08.19 10:00:00,2020.08.19 08:00:00,93.359%,44.0,156.0,,67.0,27.734%,1.953%,34.766%,18.359%,1.172%,1.953%,3.516%,0.391%,0.391%,0.391%,39.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.550277,38.027058
484,1445,2020.08.19 12:00:00,2020.08.19 10:00:00,87.891%,31.0,184.0,,89.0,23.828%,6.641%,6.641%,2.734%,3.516%,2.734%,26.172%,13.672%,0.391%,0.391%,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.545625,38.045986
485,1449,2020.08.19 14:00:00,2020.08.19 12:00:00,91.797%,36.0,189.0,,71.0,41.797%,3.516%,5.078%,2.734%,1.953%,4.297%,28.516%,0.391%,0.391%,0.391%,33.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.547944,38.055103
486,1453,2020.08.19 16:00:00,2020.08.19 14:00:00,91.797%,32.0,219.0,,71.0,41.797%,1.172%,2.734%,2.734%,1.953%,2.734%,35.547%,0.391%,0.391%,0.391%,28.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.545553,38.06548
487,1455,2020.08.19 18:00:00,2020.08.19 16:00:00,90.234%,24.0,240.0,,61.0,24.609%,1.172%,6.641%,9.766%,11.328%,15.234%,19.141%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.538168,38.08085
488,1457,2020.08.19 20:00:00,2020.08.19 18:00:00,92.578%,46.0,159.0,,33.0,41.797%,5.078%,26.953%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,44.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.527537,38.099335
489,1459,2020.08.19 22:00:00,2020.08.19 20:00:00,94.922%,113.0,53.0,,15.0,76.172%,2.734%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.516906,38.117817
490,1461,2020.08.20 00:00:00,2020.08.19 22:00:00,95.703%,134.0,58.0,,1.0,87.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.506087,38.15173
491,1465,2020.08.20 02:00:00,2020.08.20 00:00:00,87.109%,131.0,48.0,,1.0,79.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51533,38.185806
492,1467,2020.08.20 04:00:00,2020.08.20 02:00:00,94.922%,132.0,52.0,,1.0,87.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526453,38.22154
493,1471,2020.08.20 06:00:00,2020.08.20 04:00:00,91.797%,98.0,68.0,,55.0,58.984%,1.172%,19.141%,2.734%,1.953%,1.172%,0.391%,0.391%,0.391%,0.391%,95.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.521733,38.243988
494,1473,2020.08.20 08:00:00,2020.08.20 06:00:00,90.234%,111.0,59.0,,1.0,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49929,38.25151
495,1475,2020.08.20 10:00:00,2020.08.20 08:00:00,92.578%,77.0,85.0,,21.0,71.484%,1.172%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.476846,38.25903
496,1477,2020.08.20 12:00:00,2020.08.20 10:00:00,83.984%,92.0,67.0,,61.0,66.797%,0.391%,5.859%,1.172%,1.172%,1.172%,1.953%,0.391%,0.391%,0.391%,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.454403,38.266552
497,1481,2020.08.20 14:00:00,2020.08.20 12:00:00,96.484%,79.0,87.0,,19.0,75.391%,2.734%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.416474,38.265984
498,1483,2020.08.20 16:00:00,2020.08.20 14:00:00,94.922%,68.0,84.0,,65.0,55.859%,0.391%,23.828%,3.516%,1.953%,1.953%,2.734%,0.391%,0.391%,0.391%,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.36178,38.263847
499,1487,2020.08.20 18:00:00,2020.08.20 16:00:00,97.266%,74.0,110.0,,21.0,70.703%,1.172%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,72.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.340626,38.280064
500,1489,2020.08.20 20:00:00,2020.08.20 18:00:00,91.797%,47.0,140.0,,27.0,72.266%,2.734%,8.984%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.319473,38.296284
501,1491,2020.08.20 22:00:00,2020.08.20 20:00:00,95.703%,50.0,138.0,,3.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.298319,38.312504
502,1493,2020.08.21 00:00:00,2020.08.20 22:00:00,95.703%,69.0,100.0,,1.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.277166,38.32872
503,1497,2020.08.21 02:00:00,2020.08.21 00:00:00,97.266%,95.0,74.0,,1.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.256012,38.34494
504,1499,2020.08.21 04:00:00,2020.08.21 02:00:00,98.047%,98.0,72.0,,1.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.234859,38.361156
505,1503,2020.08.21 06:00:00,2020.08.21 04:00:00,93.359%,42.0,156.0,,95.0,29.297%,1.172%,23.047%,14.453%,2.734%,2.734%,8.203%,7.422%,1.172%,0.391%,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.214606,38.367855
506,1505,2020.08.21 08:00:00,2020.08.21 06:00:00,92.578%,45.0,148.0,,77.0,48.047%,1.172%,26.172%,5.078%,1.953%,1.953%,3.516%,1.172%,0.391%,0.391%,41.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.171905,38.3782
507,1507,2020.08.21 10:00:00,2020.08.21 08:00:00,96.484%,77.0,91.0,,21.0,75.391%,6.641%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129205,38.388542
508,1510,2020.08.21 12:00:00,2020.08.21 10:00:00,98.047%,95.0,74.0,,3.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.086504,38.398888
509,1513,2020.08.21 14:00:00,2020.08.21 12:00:00,98.828%,102.0,70.0,,7.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.043804,38.40923
510,1517,2020.08.21 16:00:00,2020.08.21 14:00:00,94.141%,46.0,146.0,,73.0,48.828%,1.172%,30.859%,2.734%,1.953%,1.953%,4.297%,0.391%,0.391%,0.391%,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.001103,38.419575
511,1519,2020.08.21 18:00:00,2020.08.21 16:00:00,94.922%,52.0,126.0,,63.0,63.672%,1.172%,10.547%,3.516%,2.734%,5.078%,5.078%,0.391%,0.391%,0.391%,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.96693,38.436203
512,1521,2020.08.21 20:00:00,2020.08.21 18:00:00,98.047%,50.0,148.0,,57.0,76.172%,1.172%,15.234%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.93875,38.44138
513,1523,2020.08.21 22:00:00,2020.08.21 20:00:00,97.266%,75.0,92.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91057,38.446556
514,1525,2020.08.22 00:00:00,2020.08.21 22:00:00,98.047%,60.0,119.0,,1.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88239,38.451733
515,1529,2020.08.22 02:00:00,2020.08.22 00:00:00,98.828%,65.0,109.0,,1.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85421,38.45691
516,1531,2020.08.22 04:00:00,2020.08.22 02:00:00,91.797%,50.0,132.0,,1.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82603,38.462086
517,1533,2020.08.22 06:00:00,2020.08.22 04:00:00,95.703%,50.0,136.0,,77.0,66.016%,1.172%,16.797%,1.172%,1.172%,1.172%,1.953%,3.516%,0.391%,0.391%,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.79785,38.467262
518,1535,2020.08.22 08:00:00,2020.08.22 06:00:00,96.484%,66.0,107.0,,67.0,76.953%,1.172%,8.984%,1.172%,1.172%,1.172%,2.734%,0.391%,0.391%,0.391%,63.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.764357,38.47594
519,1537,2020.08.22 10:00:00,2020.08.22 08:00:00,95.703%,81.0,85.0,,1.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.731745,38.4884
520,1539,2020.08.22 12:00:00,2020.08.22 10:00:00,77.734%,81.0,69.0,,1.0,72.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699132,38.500854
521,1543,2020.08.22 14:00:00,2020.08.22 12:00:00,91.016%,81.0,79.0,,25.0,69.922%,1.172%,14.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66652,38.51331
522,1547,2020.08.22 16:00:00,2020.08.22 14:00:00,93.359%,34.0,202.0,,71.0,41.797%,1.172%,3.516%,2.734%,2.734%,8.984%,30.078%,0.391%,0.391%,0.391%,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.626935,38.52102
523,1549,2020.08.22 18:00:00,2020.08.22 16:00:00,87.109%,70.0,82.0,,73.0,37.109%,0.391%,5.078%,5.078%,15.234%,8.984%,8.203%,2.734%,0.391%,0.391%,68.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.622029,38.517838
524,1551,2020.08.22 20:00:00,2020.08.22 18:00:00,94.922%,8.0,919.0,,45.0,18.359%,3.516%,50.391%,12.109%,8.203%,1.953%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.588424,38.519787
525,1555,2020.08.22 22:00:00,2020.08.22 20:00:00,91.797%,13.0,486.0,,23.0,23.828%,16.797%,49.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55161,38.5177
526,1558,2020.08.23 00:00:00,2020.08.22 22:00:00,93.359%,19.0,354.0,,17.0,33.203%,17.578%,41.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.514796,38.51561
527,1561,2020.08.23 02:00:00,2020.08.23 00:00:00,94.141%,19.0,374.0,,15.0,38.672%,11.328%,42.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46274,38.51997
528,1563,2020.08.23 04:00:00,2020.08.23 02:00:00,95.703%,46.0,144.0,,17.0,70.703%,1.172%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.410684,38.524326
529,1565,2020.08.23 06:00:00,2020.08.23 04:00:00,95.703%,49.0,145.0,,61.0,53.516%,1.172%,26.953%,5.078%,3.516%,1.172%,1.953%,0.391%,0.391%,0.391%,47.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.357197,38.529324
530,1567,2020.08.23 08:00:00,2020.08.23 06:00:00,95.703%,40.0,154.0,,93.0,43.359%,1.172%,16.797%,1.953%,1.953%,2.734%,6.641%,18.359%,1.172%,0.391%,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.317774,38.53516
531,1571,2020.08.23 10:00:00,2020.08.23 08:00:00,84.766%,4.0,1372.0,,87.0,1.953%,1.172%,5.078%,5.078%,2.734%,2.734%,45.703%,19.922%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.301289,38.53607
532,1574,2020.08.23 12:00:00,2020.08.23 10:00:00,86.328%,54.0,140.0,,77.0,63.672%,1.172%,4.297%,3.516%,2.734%,1.953%,3.516%,1.953%,0.391%,0.391%,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.278509,38.527843
533,1577,2020.08.23 14:00:00,2020.08.23 12:00:00,93.359%,81.0,83.0,,75.0,69.922%,0.391%,12.109%,1.172%,1.172%,1.172%,2.734%,0.391%,0.391%,0.391%,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.248521,38.511387
534,1579,2020.08.23 16:00:00,2020.08.23 14:00:00,91.016%,26.0,219.0,,87.0,31.641%,8.984%,3.516%,2.734%,1.953%,2.734%,27.734%,9.766%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.215919,38.49261
535,1581,2020.08.23 18:00:00,2020.08.23 16:00:00,91.797%,18.0,357.0,,71.0,26.172%,1.172%,15.234%,3.516%,2.734%,9.766%,32.422%,0.391%,0.391%,0.391%,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.174921,38.480633
536,1583,2020.08.23 20:00:00,2020.08.23 18:00:00,94.141%,9.0,852.0,,71.0,20.703%,1.172%,35.547%,12.891%,8.203%,7.422%,7.422%,0.391%,0.391%,0.391%,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.127133,38.472363
537,1585,2020.08.23 22:00:00,2020.08.23 20:00:00,98.047%,57.0,128.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079344,38.464092
538,1588,2020.08.24 00:00:00,2020.08.23 22:00:00,96.484%,85.0,81.0,,3.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.031556,38.45582
539,1591,2020.08.24 02:00:00,2020.08.24 00:00:00,95.703%,80.0,84.0,,35.0,71.484%,0.391%,14.453%,2.734%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.983768,38.44755
540,1593,2020.08.24 04:00:00,2020.08.24 02:00:00,93.359%,56.0,123.0,,19.0,66.016%,7.422%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.935979,38.43928
541,1595,2020.08.24 06:00:00,2020.08.24 04:00:00,94.141%,52.0,107.0,,89.0,41.797%,1.172%,30.078%,7.422%,2.734%,2.734%,1.953%,1.953%,0.391%,0.391%,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.894948,38.43037
542,1597,2020.08.24 08:00:00,2020.08.24 06:00:00,94.141%,65.0,106.0,,89.0,56.641%,1.172%,16.016%,2.734%,1.953%,1.953%,4.297%,4.297%,0.391%,0.391%,63.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.860675,38.42082
543,1599,2020.08.24 10:00:00,2020.08.24 08:00:00,97.266%,77.0,105.0,,15.0,89.453%,0.391%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.823694,38.380917
544,1601,2020.08.24 12:00:00,2020.08.24 10:00:00,96.484%,71.0,89.0,,23.0,72.266%,1.172%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786713,38.34101
545,1605,2020.08.24 14:00:00,2020.08.24 12:00:00,96.484%,69.0,108.0,,61.0,64.453%,3.516%,16.797%,2.734%,1.172%,1.953%,1.172%,0.391%,0.391%,0.391%,67.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.749731,38.30111
546,1607,2020.08.24 16:00:00,2020.08.24 14:00:00,96.484%,59.0,118.0,,47.0,70.703%,1.172%,15.234%,3.516%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.71275,38.261204
547,1613,2020.08.24 18:00:00,2020.08.24 16:00:00,93.359%,31.0,203.0,,89.0,37.109%,2.734%,16.797%,5.859%,12.109%,8.984%,6.641%,2.734%,0.391%,0.391%,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.644584,38.242577
548,1615,2020.08.24 20:00:00,2020.08.24 18:00:00,97.266%,26.0,274.0,,41.0,66.016%,0.391%,12.891%,7.422%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.585061,38.236958
